10.462,5.9529,19.777,23.991,48.46,3.4395,4.3266,4.2527,2.1089,3.6613,1.2957,9.2796,1.3696,1.2957,4.5484,18.298,36.262,41.585,14.528,23.769,1.2957,7.5793,1.4435,26.8,14.824,10.536
49.826,18.817,27.157,32.54,62.033,1.7582,1.4549,1.3033,2.2131,1.1516,1.3791,1.3033,1.4549,1.2275,1.3791,28.825,35.042,33.222,16.77,26.171,1.2275,5.3974,2.5922,45.96,34.284,1.3033
12.08,1.1862,3.3276,10.776,5.0035,2.9552,1.3724,3.7932,7.2381,1.2793,1.3724,8.4485,2.8621,14.873,1.3724,19.156,1.1862,10.776,2.9552,10.962,6.307,11.428,2.4897,21.204,1.4655,8.076
12.341,8.4572,25.495,31.243,55.686,53.926,20.42,46.468,37.665,22.647,47.711,33.988,24.925,62.522,40.202,29.845,22.698,52.735,4.3143,21.404,30.156,32.538,18.866,23.682,26.116,24.2
14.036,1.2103,4.259,8.0436,10.777,3.7334,1.5256,1,8.7795,1.2103,1.2103,1.0526,1.1577,1.1051,1.2103,12.512,1.1051,10.672,4.7846,8.7795,1.2628,6.2039,1.3154,10.462,7.9911,1.1051
21.028,18.808,38.096,46.038,39.033,14.418,4.6997,20.978,22.754,4.1077,1.296,12.938,7.5608,13.678,14.763,30.055,30.598,43.226,4.2557,30.252,10.126,17.131,7.0675,41.795,26.799,13.48
40.52,20.406,28.203,53.369,72.774,55.938,22.001,57.533,46.546,12.076,30.419,34.583,58.331,47.52,46.014,42.47,41.406,65.951,21.115,34.495,38.748,42.292,37.419,64.534,25.368,57.356
40.119,20.517,11.059,46.31,57.401,59.378,29.974,61.872,38.056,16.304,43.387,25.847,51.726,54.564,44.504,40.463,65.655,41.409,16.82,38.4,45.88,38.314,28.169,43.816,31.522,37.884
27.131,11.398,22.067,16.823,24.057,5.2497,4.4359,4.7071,11.579,2.5371,1.2713,7.9622,10.765,9.7706,10.946,24.509,23.062,27.04,8.2335,24.87,4.0742,11.76,4.0742,18.903,24.147,1.3617
10.758,1.287,7.4099,14.202,11.045,11.141,2.148,7.2185,13.341,1.1913,1.287,13.15,1.287,1.287,1.9567,15.542,1.0957,4.9224,5.8791,13.724,2.7221,6.9315,1.6697,9.7059,8.6536,8.4622
10.134,9.6992,8.1334,34.927,18.311,1.348,1.6089,1.8699,4.2187,1.261,1.522,1.087,1.261,1.261,1.6089,21.269,1.348,22.226,5.1756,15.441,1.261,6.7415,1,10.221,1.348,1.348
60.641,53.433,89.19,67.778,100,76.399,39.018,65.022,65.517,43.894,43.682,67.708,77.318,65.517,73.502,49.617,75.41,84.879,37.534,77.106,36.332,65.588,59.511,69.404,50.465,70.181
10.126,1.5165,1.4305,14.516,1.4305,4.7019,10.04,4.9602,10.298,4.6158,1.3444,8.0595,1.2583,13.397,10.556,25.192,13.742,10.212,4.9602,6.9403,1.3444,16.927,4.9602,1.5165,9.0065,1.3444
56.801,39.12,48.312,41.661,80.538,72.589,23.98,39.444,55.179,23.98,69.886,67.507,43.229,73.076,49.231,48.366,48.528,61.18,10.57,32.523,21.871,47.284,46.798,37.984,41.985,33.118
39.695,17.493,23.757,24.312,27.008,10.991,28.356,4.6475,11.784,9.6429,1.4758,1.0793,3.1409,1.3965,18.444,49.131,26.453,39.854,17.334,39.933,6.3919,11.387,13.211,32.717,16.541,1.2379
75.964,70.767,100,88.9,99.889,87.739,48.765,73.476,73.2,60.319,78.838,73.752,79.834,92.328,78.286,66.732,75.853,92.936,45.669,99.889,42.075,52.634,61.037,99.171,70.767,69.717
6.7357,13.036,5.6074,1.9403,1.5642,7.864,23.285,2.2224,5.6074,4.9492,1.6582,12.659,1.5642,1.8463,22.814,23.097,1.2821,1.6582,3.9149,7.2058,1.2821,18.113,1.6582,1.1881,1.5642,1.4701
24.032,14.172,13.951,13.804,11.743,30.875,22.634,21.53,22.634,12.7,13.289,13.215,13.068,35.584,38.822,26.607,24.4,41.398,11.964,40.662,1.5151,32.935,14.172,40.882,7.7697,23.222
58.252,51.617,36.569,68.717,76.72,90.264,31.165,85.612,63.724,62.835,78.635,52.233,58.662,73.642,77.815,48.06,69.561,81.098,32.054,96.557,28.087,60.372,65.571,67.896,45.256,55.447
26.436,1.3057,7.9092,8.5206,1.3057,1.3669,1.3669,1.3057,5.1577,2.6509,1.1223,1.6114,1.3669,1.3669,1.1223,20.505,5.708,11.028,4.2406,25.152,1.1834,6.7475,1.428,15.919,15.491,1.3669
40.376,25.621,31.369,38.146,21.417,64.997,26.736,62.338,55.904,43.808,33.084,47.239,18.415,52.472,67.914,26.479,22.704,47.582,12.152,37.374,16.356,35.401,53.244,43.207,23.991,61.909
31.486,9.5193,12.688,9.3785,12.688,39.935,20.855,5.2948,36.696,4.3091,1.2112,17.334,10.012,25.783,48.243,21.911,12.124,22.545,10.787,46.483,6.4214,23.742,12.265,28.6,12.617,10.716
35.581,20.035,33.23,32.548,44.454,87.681,22.234,62.579,64.93,39.828,34.444,24.433,39.146,45.213,82.069,30.425,28.984,50.218,16.395,50.066,37.25,42.331,60.152,44.075,16.698,35.202
3.5615,1.1478,2.9704,4.6453,1.197,17.354,10.852,3.266,6.7634,1.0985,1.197,1.2463,1.2956,2.9704,16.271,15.975,1.197,1.0985,1.5911,1.3941,1.2956,10.803,1.1478,8.7338,1.2956,1.1478
3.894,1.3911,1.8604,1.5475,1.0782,17.269,11.09,1,5.9276,5.0672,1.3129,1.3129,1.2346,1.1564,26.889,6.4751,1.1564,1.2346,1.3129,2.6425,1.1564,6.084,1.6257,1.2346,1.3911,1.3911
5.9886,1.2338,1.5456,1.1559,1.4677,9.8081,8.405,2.481,8.405,1.0779,1.3897,1.2338,1.4677,1.3118,1.1559,17.915,1.1559,14.563,8.5609,7.7035,1.3118,5.3651,1.5456,21.968,1.2338,1.2338
39.622,15.698,43.765,20.233,43.922,71.989,26.565,46.189,56.9,17.887,21.093,31.569,35.322,44.078,69.956,30.865,1.2345,43.296,10.929,12.884,18.982,59.871,58.776,45.642,19.373,35.947
46.676,21.864,16.883,19.703,45.266,51.939,30.041,22.334,47.428,13.688,26.188,14.158,17.541,24.214,74.025,39.721,16.601,43.011,14.91,24.966,13.782,27.315,35.398,42.165,9.2705,29.477
39.626,11.897,10.189,14.58,15.963,90.532,37.919,72.073,66.624,41.822,28.242,33.284,64.835,63.615,83.539,24.989,12.71,20.435,9.2132,35.154,28.73,53.776,57.11,37.268,8.8879,29.543
20.326,1.5259,9.8084,1.986,1.1315,7.9021,24.467,1,11.255,3.7608,1.3944,11.386,5.6014,1.2629,22.495,11.78,3.235,1.5259,1.2629,6.2588,4.4182,7.5734,5.0755,9.9399,1.3287,4.9441
18.579,9.6854,18.162,23.373,1.5559,1.0695,1.2779,1.2084,2.9455,1.2084,1.4169,1.3474,1.2084,1.2084,1.2779,18.023,1.0695,17.884,12.395,24.624,1.4864,6.906,1.5559,8.3652,1.2084,1.4169
8.3875,1.3283,4.7758,8.6337,1.1642,10.44,12.902,1.3283,3.5446,1.2462,8.3875,1.1642,9.9471,7.6487,9.0442,20.454,1.4104,1.4925,1.1642,23.737,1.4104,9.6187,1.4104,3.7087,1.6567,1.4925
6.2802,1.2563,1.3076,1.2051,1.3076,12.842,19.147,4.1271,7.7668,3.8708,1.1538,5.8188,1.3076,1.3076,28.324,15.764,9.2534,1.1025,7.1516,2.3329,6.7928,22.787,4.0246,6.2289,1.5126,7.1004
47.34,40.087,48.952,63.7,54.029,45.003,25.983,24.049,31.947,22.115,11.154,30.819,29.61,45.97,62.33,44.277,74.015,59.348,17.038,62.491,11.316,28.482,28.159,66.52,29.126,17.602
51.406,15.217,27.334,28.545,21.356,6.089,13.844,1.2423,7.7046,7.4622,1.3231,1.1616,1.2423,1.4039,1.1616,22.729,48.821,5.9275,13.521,41.47,4.7158,11.986,1.2423,37.835,16.509,9.5625
46.063,10.013,15.221,19.611,20.371,1.2926,3.8677,1.2341,1.1756,1.117,1.1756,1.117,1.2341,1.3511,1.5852,26.985,38.338,36.875,8.257,50.687,1.5267,4.4529,1.1756,47.878,4.9796,1.7608
26.546,1.2729,13.063,11.371,1.1638,4.2751,1.1638,1.3275,3.9476,3.6201,1.2729,1.1092,1.3275,1.1638,1.3821,9.297,11.153,15.902,14.046,14.373,1.2729,7.5503,1.4367,15.028,1.2729,1.4367
52.519,39.607,46.413,46.921,71.409,71.663,30.194,79.995,55.762,37.508,22.307,39.543,56.271,50.547,53.727,45.649,72.681,73.826,21.48,51.628,50.738,62.949,41.07,49.084,43.296,26.187
29.749,7.5278,14.517,37.793,18.012,66.806,16.759,48.541,29.287,12.671,10.231,18.012,40.431,30.342,29.353,20.649,14.188,28.694,13.66,47.75,19.792,45.969,23.814,16.232,10.099,36.343
17.551,1.3796,18.234,8.5162,16.412,12.996,5.7831,1.0759,10.262,3.0499,1.3037,8.4403,1.2278,1.7592,6.1627,18.614,27.269,9.8828,11.933,14.438,1.3796,9.3514,1.3037,24.839,11.477,3.1258
19.294,1.5565,18.598,19.781,8.095,7.0516,25.624,1.4869,8.3037,2.3912,1.3478,9.6948,4.4779,10.043,25.346,17.138,16.094,28.128,9.5557,23.05,1.1391,22.981,10.46,17.833,5.0344,1.7651
25.228,11.768,14.652,15.517,10.806,4.2688,1.673,1.4807,9.3643,4.4611,1.3846,1.4807,1.1923,1.3846,1.7691,22.151,7.826,17.248,10.037,22.247,4.5572,7.4415,1.8653,43.206,11.672,2.346
47.252,26.311,81.515,32.865,18.638,4.357,8.3001,4.4103,14.215,3.7176,1,1.373,1.2664,1.0533,1.2131,36.169,45.547,82.101,29.561,25.192,8.8863,17.678,1.3197,64.25,29.987,10.112
6.3191,1.7599,1.1169,2.4028,1.4676,1.4676,8.5987,1,3.338,1.1754,1.2923,1.643,1.2338,1,1.4676,19.12,1.2338,1.3507,5.9684,1.2338,1.2338,8.774,1.2338,12.749,2.7535,1.1169
39.464,6.7836,11.051,32.445,20.428,4.8183,24.359,1,11.163,7.5697,1.1123,10.546,1.2246,1.2246,16.891,19.586,57.6,42.664,16.329,30.423,3.246,23.685,1.4492,52.21,14.308,1.3369
39.527,29.056,23.141,35.45,18.505,3.8775,2.7585,3.9574,4.7567,1.5595,3.4778,1.4796,4.9166,1.3997,1.3197,31.613,41.765,36.489,14.908,40.885,1.3197,16.027,1.2398,49.518,15.787,5.1564
14.029,1.8484,1.909,16.21,1.1818,3.8481,3.4845,1.1818,6.2721,1.2424,1.303,12.029,1.4242,1.303,1.1818,6.2115,1.2424,13.12,4.9389,1.1818,1.303,7.8477,1.303,8.1506,1.5454,1.6666
26.311,1.0709,6.0338,7.5227,1.2127,5.9629,16.03,7.7354,8.5152,7.8063,9.7205,17.023,13.053,10.855,13.904,8.3734,1.2836,13.549,3.4106,1.2127,7.5227,15.463,18.016,10.784,1.3545,5.2539
68.27,50.159,43.961,73.685,86.983,94.865,51.543,77.175,73.625,69.955,82.891,67.668,60.207,70.737,65.683,53.228,63.276,70.617,24.647,71.279,67.307,65.683,66.525,80.304,64.299,61.11
71.776,57.598,43.925,63.875,69.815,95.312,64.435,85.169,87.299,80.126,93.183,84.161,87.243,68.414,91.838,51.378,64.267,50.538,29.019,55.469,76.259,51.322,78.557,62.194,60.961,80.63
23.227,13.026,16.086,28.918,18.395,7.2279,2.1275,7.2279,12.382,3.8455,1.1074,12.06,1.3758,1,5.7246,26.824,27.415,40.193,11.791,37.132,1.5906,8.0332,1.3221,54.044,27.146,1.5369
14.535,9.5692,4.9242,1.4805,1.2403,4.4437,6.3658,10.29,5.1645,3.803,1.2403,10.29,1.2403,7.8073,1.4805,9.8095,18.058,1.4004,4.6039,12.532,1.8809,11.892,1.4004,1.3203,1.4004,10.851
19.271,1.4403,14.043,18.005,1.2752,3.7517,6.008,7.4939,16.024,6.063,7.3838,10.246,3.9718,15.364,7.659,9.5301,1.4403,11.346,4.1919,15.309,1.9356,14.043,10.246,16.739,1.3852,5.7879
71.412,68.23,62.155,76.503,86.339,81.884,35.945,86.686,73.784,59.609,87.264,72.569,70.949,75.924,73.668,47.459,79.627,82.694,35.078,76.272,53.534,51.856,77.139,92.066,73.842,34.325
43.752,13.64,27.803,39.12,42.693,1,1.2647,1.4633,11.258,1.3309,11.324,1.728,1.728,1.3309,1.2647,20.258,52.025,27.538,17.28,30.781,2.0589,5.3679,1.3309,40.907,26.876,1.4633
29.351,1.2641,23.892,1.2641,1.2641,1.5283,4.0817,1.3522,9.3646,1.6163,1.088,7.9558,1.4402,1.6163,1.4402,9.5407,11.302,1.2641,8.7482,11.478,1.3522,8.308,1.2641,2.4968,1.5283,1.8805
46.196,35.799,64.762,51.5,26.675,77.175,23.386,79.562,53.516,20.68,57.813,62.852,37.92,55.85,75.371,28.478,22.696,51.447,18.293,14.633,26.409,1,49.538,46.779,30.918,33.624
24.372,1.8887,1.3555,6.5098,1.6221,5.8877,13.264,6.5098,24.461,4.8213,4.2881,10.42,1.5332,10.242,16.641,8.5538,1.6221,1.2666,3.3106,1.4443,4.8213,9.5313,22.773,2.0664,1.1777,1.7109
26.386,1.318,4.3919,1.477,1.318,2.6959,2.6959,3.6499,8.8437,1.212,2.007,1,1.265,1.212,1.636,3.8619,1.159,1.318,1.159,1.212,1.424,12.607,1.053,1.212,1.159,5.9288
21.069,1.2867,26.707,29.574,2.1468,43.24,13.423,42.762,20.4,15.144,8.6452,33.492,17.819,34.066,15.908,4.5359,5.9694,13.423,4.2492,16.577,15.621,26.707,35.021,15.717,1.3823,18.297
6.965,1.284,1.284,3.4144,1.3551,3.2724,2.2072,1.142,8.0302,1.9232,1.142,1.7101,1.3551,1.7101,1.4261,3.8405,1.4261,1.213,1,1.4261,1,7.9591,1.4971,1.4971,1.4261,1.6391
10.271,1.4779,1.2867,3.8674,1,1.3823,1.4779,1.2867,6.0657,1.6691,1.5735,2.0514,1.5735,1.6691,2.3381,5.1099,1.6691,1.3823,1,1.7646,1.1912,7.0215,2.4337,1.3823,1.3823,1.8602
76.424,71.458,92.797,89.693,94.025,71.38,67.966,85.27,73.864,59.353,91.232,80.071,88.438,83.098,95.28,60.129,76.657,91.309,41.583,82.632,71.458,69.828,71.38,93.108,64.862,60.517
58.101,64.072,88.124,68.782,78.789,69.623,33.629,70.632,69.034,41.534,45.151,70.632,76.771,60.372,73.239,49.692,59.531,81.312,36.489,77.444,37.414,42.459,47.842,68.109,60.372,30.938
49.136,5.8739,36.373,25.872,8.4867,1.8039,3.1104,1.5025,6.3764,1.201,1.2512,1.3517,1.1005,1.603,1.3015,24.616,12.004,22.304,6.9793,17.732,1.2512,6.4769,1.603,24.465,7.934,1.2512
36.851,1.4962,13.095,12.413,1.1861,3.6671,12.661,4.9076,16.631,2.8608,1.4342,1.2481,1.3101,6.2722,14.956,7.6988,10.862,34.494,1.2481,35.3,1.3101,14.894,1.062,27.671,1.7443,1.6203
29.165,1.2167,10.587,8.5287,1.8125,1.1625,1,1.2167,5.3331,4.9539,1.325,1.325,4.5206,1.5958,1.2708,9.8828,1.325,16.653,8.6912,1.8125,1.325,14.703,1.8125,21.257,11.995,1.7041
25.692,1.8147,4.7602,7.8938,1.188,60.349,19.738,27.823,49.194,8.8338,22.183,30.392,26.758,48.191,27.886,6.6403,1.188,1.0627,4.4469,1.3134,11.842,43.804,24.063,12.531,1.564,38.79
53.253,12.846,33.509,26.477,35.727,91.496,52.388,77.054,70.779,62.882,52.658,95.662,87.602,76.026,86.845,19.986,20.095,47.79,22.583,23.557,37.08,51.63,47.519,49.413,21.934,74.836
23.177,1.7647,20.564,12.471,1.1912,5.9707,8.9021,1.3186,14.638,3.3579,15.912,11.642,28.721,1.701,14.638,18.843,9.6668,21.329,8.3286,9.0933,6.9903,18.079,6.7354,17.888,4.9511,6.6717
13.719,1.4787,6.5389,5.65,5.7867,3.5301,13.651,21.788,14.95,3.6669,1.4787,12.967,4.4191,10.915,10.779,7.1544,6.9492,1.4787,8.9323,9.0007,1.9573,19.258,1.2051,14.608,6.9492,9.2058
17.259,1.7718,1.3087,12.165,12.371,3.9328,29.762,8.4607,13.246,4.0872,1.4116,7.4831,6.8657,5.6308,13.709,24.669,43.037,61.921,12.886,29.093,1.4116,16.899,1.2058,42.729,16.693,1.7203
59.02,10.411,37.416,47.891,49.036,83.652,46.09,93.862,77.024,51.164,45.763,78.415,59.839,75.714,70.231,36.352,72.85,73.914,19.003,34.061,50.755,70.068,71.05,58.202,60.411,29.233
56.144,14.862,23.573,39.404,64.325,65.992,34.405,46.221,60.386,19.937,27.133,20.467,50.615,50.16,64.78,45.615,66.143,60.992,23.27,50.615,28.269,54.629,54.857,51.069,46.297,31.299
36.487,8.648,13.665,23.393,25.535,34.345,21.007,23.332,30.919,7.2407,1.3671,11.279,9.321,22.475,33.183,6.9348,29.083,16.969,10.545,16.847,10.606,9.3822,20.212,29.573,13.298,15.99
